date,chrome-version,chrome-interop-2023-events,chrome-interop-2024-layout,chrome-interop-2025-anchor-positioning,chrome-interop-2025-backdrop-filter,chrome-interop-2025-core-web-vitals,chrome-interop-2025-details,chrome-interop-2025-modules,chrome-interop-2025-navigation,chrome-interop-2025-remove-mutation-events,chrome-interop-2025-scope,chrome-interop-2025-scrollend,chrome-interop-2025-storageaccess,chrome-interop-2025-textdecoration,chrome-interop-2025-urlpattern,chrome-interop-2025-view-transitions,chrome-interop-2025-webassembly,chrome-interop-2025-webcompat,chrome-interop-2025-webrtc,chrome-interop-2025-writingmodes,firefox-version,firefox-interop-2023-events,firefox-interop-2024-layout,firefox-interop-2025-anchor-positioning,firefox-interop-2025-backdrop-filter,firefox-interop-2025-core-web-vitals,firefox-interop-2025-details,firefox-interop-2025-modules,firefox-interop-2025-navigation,firefox-interop-2025-remove-mutation-events,firefox-interop-2025-scope,firefox-interop-2025-scrollend,firefox-interop-2025-storageaccess,firefox-interop-2025-textdecoration,firefox-interop-2025-urlpattern,firefox-interop-2025-view-transitions,firefox-interop-2025-webassembly,firefox-interop-2025-webcompat,firefox-interop-2025-webrtc,firefox-interop-2025-writingmodes,safari-version,safari-interop-2023-events,safari-interop-2024-layout,safari-interop-2025-anchor-positioning,safari-interop-2025-backdrop-filter,safari-interop-2025-core-web-vitals,safari-interop-2025-details,safari-interop-2025-modules,safari-interop-2025-navigation,safari-interop-2025-remove-mutation-events,safari-interop-2025-scope,safari-interop-2025-scrollend,safari-interop-2025-storageaccess,safari-interop-2025-textdecoration,safari-interop-2025-urlpattern,safari-interop-2025-view-transitions,safari-interop-2025-webassembly,safari-interop-2025-webcompat,safari-interop-2025-webrtc,safari-interop-2025-writingmodes,interop-interop-2023-events,interop-interop-2024-layout,interop-interop-2025-anchor-positioning,interop-interop-2025-backdrop-filter,interop-interop-2025-core-web-vitals,interop-interop-2025-details,interop-interop-2025-modules,interop-interop-2025-navigation,interop-interop-2025-remove-mutation-events,interop-interop-2025-scope,interop-interop-2025-scrollend,interop-interop-2025-storageaccess,interop-interop-2025-textdecoration,interop-interop-2025-urlpattern,interop-interop-2025-view-transitions,interop-interop-2025-webassembly,interop-interop-2025-webcompat,interop-interop-2025-webrtc,interop-interop-2025-writingmodes,revision,metadata-revision
2025-05-13T02:21:44.624000+00:00,136.0.7103.92,928,999,978,959,751,1000,946,981,1000,1000,1000,696,911,977,967,500,975,118,1000,138.0.1,904,958,147,824,584,514,989,4,400,146,928,812,1000,1,44,500,873,801,982,18.4 (20621.1.15.11.10),796,944,146,810,45,724,856,4,300,791,26,330,738,1,888,0,649,731,713,748,915,146,743,45,514,791,4,300,115,26,284,738,1,44,0,613,41,713,9b5c7265c7be11434d71c2d8a4288885a1a9e086,f96f85cd5c9b91b0ef5b3370a880a8bb5b6683a6
2025-05-15T02:12:26.900000+00:00,136.0.7103.94,928,999,978,959,740,1000,944,981,1000,1000,1000,696,911,977,989,500,975,62,1000,138.0.3,904,958,147,824,588,514,1000,4,400,146,928,812,1000,1,45,500,873,771,982,18.5 (20621.2.5.11.8),796,944,146,810,45,724,851,4,300,791,17,330,738,1,890,0,649,706,713,748,915,146,743,45,514,796,4,300,115,17,284,738,1,45,0,613,62,713,d99035ccbd9d0f043ea89a496ea58982d45f7c45,f96f85cd5c9b91b0ef5b3370a880a8bb5b6683a6
2025-05-17T02:13:08.286000+00:00,136.0.7103.94,928,999,978,959,749,1000,944,981,1000,1000,1000,696,911,977,974,500,975,133,1000,138.0.3,904,958,147,824,588,514,1000,4,400,146,928,812,1000,1,45,500,873,771,982,18.5 (20621.2.5.11.8),796,944,146,810,45,724,851,4,300,791,26,330,738,1,902,0,649,699,713,748,915,146,743,45,514,796,4,300,115,26,284,738,1,45,0,613,62,713,0557f15b1edaed64ca89d864a8be9ffd82c888ec,f96f85cd5c9b91b0ef5b3370a880a8bb5b6683a6
2025-05-22T02:13:59.626000+00:00,136.0.7103.113,928,999,978,959,732,1000,944,981,1000,1000,1000,696,911,977,989,500,975,133,1000,138.0.4,904,958,147,824,588,514,1000,4,400,146,928,808,1000,1,45,500,873,771,982,18.5 (20621.2.5.11.8),772,944,146,810,45,724,851,4,300,791,26,330,738,1,898,0,649,699,719,724,915,146,743,45,514,796,4,300,115,26,284,738,1,41,0,613,62,719,fe9d1af083e18599e56d55dff5523c9232269901,f96f85cd5c9b91b0ef5b3370a880a8bb5b6683a6
2025-05-25T02:25:55.458000+00:00,136.0.7103.113,928,999,978,959,749,1000,944,981,1000,1000,1000,696,911,977,982,500,975,133,1000,138.0.4,881,958,147,824,597,514,1000,4,400,146,928,812,1000,1,45,500,873,771,982,18.5 (20621.2.5.11.8),796,944,146,810,45,724,851,4,300,791,26,330,738,1,898,0,649,699,719,748,915,146,743,45,514,796,4,300,115,26,284,738,1,41,0,613,62,719,ef8345da7cf8119a758eea01d1f4a5fd8fd525f9,f96f85cd5c9b91b0ef5b3370a880a8bb5b6683a6
2025-05-26T02:20:29.419000+00:00,136.0.7103.113,928,999,978,959,749,1000,944,981,1000,1000,1000,696,911,977,986,500,975,133,1000,138.0.4,881,958,147,824,588,514,1000,4,400,146,928,812,1000,1,45,500,873,771,982,18.5 (20621.2.5.11.8),796,944,146,810,45,724,851,4,300,791,17,330,738,1,898,0,649,699,719,748,915,146,743,45,514,796,4,300,115,17,284,738,1,41,0,613,62,719,cef176257c341ca4eae7f2d898d217c8717e217b,f96f85cd5c9b91b0ef5b3370a880a8bb5b6683a6
2025-06-01T02:38:07.698000+00:00,137.0.7151.55,928,999,978,959,755,1000,943,981,1000,1000,1000,696,911,977,975,500,963,132,1000,139.0.1,904,960,147,824,593,736,986,4,400,146,928,812,1000,1,45,500,861,819,1000,18.5 (20621.2.5.11.8),772,944,146,810,45,724,850,4,300,791,26,330,738,1,898,0,637,741,719,748,915,146,743,45,514,787,4,300,115,26,284,738,1,41,0,600,55,719,a1dcc969c7db5ac73d9b9eeb349949e7e639f3fd,f96f85cd5c9b91b0ef5b3370a880a8bb5b6683a6
2025-06-02T02:23:17.081000+00:00,137.0.7151.55,928,999,978,956,747,1000,943,978,1000,1000,1000,696,911,977,982,500,963,132,1000,139.0.1,904,960,147,840,593,736,986,4,400,146,928,812,1000,1,45,500,861,819,1000,18.5 (20621.2.5.11.8),796,944,146,855,45,724,850,4,300,791,26,330,738,1,902,0,637,741,719,771,915,146,782,45,514,787,4,300,115,26,284,738,1,45,0,600,55,719,17e2e028455d9f86ae9a428fccb292b354d89ed6,f96f85cd5c9b91b0ef5b3370a880a8bb5b6683a6
2025-06-07T02:21:53.564000+00:00,137.0.7151.68,928,999,978,956,753,1000,943,990,1000,1000,1000,696,911,977,991,500,963,132,1000,139.0.1,904,960,147,840,598,736,986,4,400,146,928,808,1000,1,45,500,861,819,1000,18.5 (20621.2.5.11.8),772,944,146,855,46,724,843,4,300,791,17,330,738,1,902,0,637,741,719,748,915,146,782,46,514,780,4,300,115,17,284,738,1,41,0,600,55,719,29e8152e6a03b0b884e1619e063df34c6320fafa,f96f85cd5c9b91b0ef5b3370a880a8bb5b6683a6
2025-06-11T02:25:11.185000+00:00,137.0.7151.70,928,999,978,956,753,1000,943,990,1000,1000,1000,696,911,977,994,500,963,132,1000,139.0.4,904,960,147,840,598,736,986,4,400,146,928,812,1000,1,45,500,861,819,1000,18.5 (20621.2.5.11.8),796,944,146,855,46,724,843,4,300,791,17,330,738,1,902,0,637,741,719,771,915,146,782,46,514,780,4,300,115,17,284,738,1,41,0,600,55,719,56bf61302bc22f5911ff67514aeec01e2d69a541,f96f85cd5c9b91b0ef5b3370a880a8bb5b6683a6
2025-06-14T02:11:01.891000+00:00,137.0.7151.70,928,999,978,956,744,1000,943,987,1000,1000,1000,696,911,977,994,500,963,132,1000,139.0.4,904,960,147,840,598,736,986,4,400,146,928,812,1000,1,45,500,861,819,1000,18.5 (20621.2.5.11.8),796,944,146,855,46,724,843,4,300,791,26,330,738,1,902,0,637,741,719,771,915,146,782,46,514,780,4,300,115,26,284,738,1,41,0,600,55,719,e8d5e5d8541bdca68774040dd9c12e41b52d0732,f96f85cd5c9b91b0ef5b3370a880a8bb5b6683a6
2025-06-15T02:31:10.781000+00:00,137.0.7151.70,928,999,978,956,753,1000,943,987,1000,1000,1000,696,911,977,990,500,963,132,1000,139.0.4,904,960,147,840,598,736,986,4,400,146,928,812,1000,1,45,500,861,819,1000,18.5 (20621.2.5.11.8),796,944,146,855,46,724,843,4,300,791,17,330,738,1,902,0,637,741,719,771,915,146,782,46,514,780,4,300,115,17,284,738,1,41,0,600,55,719,00668dccbfd2a4d51de6978f0ebed197371c7af7,f96f85cd5c9b91b0ef5b3370a880a8bb5b6683a6
2025-06-16T02:25:07.412000+00:00,137.0.7151.70,928,999,978,956,744,1000,943,987,1000,1000,1000,696,911,977,979,500,963,132,1000,139.0.4,904,960,147,840,607,736,986,4,400,146,928,808,1000,1,45,500,861,819,1000,18.5 (20621.2.5.11.8),796,944,146,855,46,724,850,4,300,791,26,330,738,1,902,0,637,741,719,771,915,146,782,46,514,787,4,300,115,26,284,738,1,41,0,600,55,719,ecd0758a4a69bd13152609942291ca558e2bca73,f96f85cd5c9b91b0ef5b3370a880a8bb5b6683a6
2025-06-17T02:21:57.357000+00:00,137.0.7151.70,928,999,982,956,753,1000,943,987,1000,1000,1000,696,911,977,990,500,963,132,1000,139.0.4,881,960,147,840,598,736,986,4,400,146,928,812,1000,1,45,500,861,819,1000,18.5 (20621.2.5.11.8),796,944,146,855,46,724,850,4,300,791,17,330,738,1,905,0,637,741,719,748,915,146,782,46,514,787,4,300,115,17,284,738,1,45,0,600,55,719,2ff73733b36dc68c6af8b0aee5be16ec8a457757,f96f85cd5c9b91b0ef5b3370a880a8bb5b6683a6
2025-06-20T02:20:56.591000+00:00,137.0.7151.119,928,999,982,956,744,1000,943,987,1000,1000,1000,696,911,977,994,500,963,132,1000,139.0.4,904,960,147,840,598,736,986,4,400,146,928,812,1000,1,45,500,861,806,1000,18.5 (20621.2.5.11.8),772,944,146,855,46,724,850,4,300,791,17,330,738,1,902,0,637,728,719,748,915,146,782,46,514,787,4,300,115,17,284,738,1,41,0,600,55,719,f6a6f9b58259800fb76911912ac0692df5db264e,f96f85cd5c9b91b0ef5b3370a880a8bb5b6683a6
2025-06-24T02:25:06.505000+00:00,137.0.7151.119,928,999,982,956,753,1000,943,987,1000,1000,1000,696,911,977,982,500,963,132,1000,139.0.4,904,962,147,840,598,736,986,4,400,146,928,812,1000,1,45,500,861,806,1000,18.5 (20621.2.5.11.8),748,945,146,855,46,724,843,4,300,791,26,330,738,1,909,0,637,728,719,724,917,146,782,46,514,780,4,300,115,26,284,738,1,45,0,600,55,719,f9fe3ed961bfa843a2736fbf78c9d631734c941d,f96f85cd5c9b91b0ef5b3370a880a8bb5b6683a6
2025-06-25T02:22:54.566000+00:00,138.0.7204.49,928,999,991,985,753,1000,943,987,1000,1000,1000,696,911,977,980,500,963,132,1000,140.0,998,971,147,840,768,736,991,4,1000,146,928,812,1000,1,45,500,861,806,1000,18.5 (20621.2.5.11.8),736,945,146,855,46,724,850,4,300,791,26,330,738,1,894,0,637,728,719,712,921,146,782,46,514,792,4,300,115,26,284,738,1,41,0,600,55,719,03405138c984b7119a79eb375a236c07a0e2b198,f96f85cd5c9b91b0ef5b3370a880a8bb5b6683a6
2025-06-28T02:18:04.465000+00:00,138.0.7204.49,928,999,991,985,753,1000,943,987,1000,1000,1000,696,911,977,979,500,963,132,1000,140.0.2,998,971,147,840,768,736,991,4,1000,146,928,812,1000,1,45,500,861,806,1000,18.5 (20621.2.5.11.8),796,945,146,855,37,724,843,4,300,791,26,330,738,1,901,0,637,728,719,771,921,146,782,37,514,786,4,300,115,26,284,738,1,41,0,600,55,719,fd824c06162e4508f216120d01e949c2cc447100,f96f85cd5c9b91b0ef5b3370a880a8bb5b6683a6
2025-06-29T02:32:59.539000+00:00,138.0.7204.49,928,999,991,985,744,1000,943,987,1000,1000,1000,696,911,977,979,500,963,132,1000,140.0.2,998,971,147,840,768,736,991,4,1000,146,928,812,1000,1,45,500,861,806,1000,18.5 (20621.2.5.11.8),796,945,146,855,37,724,843,4,300,791,26,330,738,1,905,0,637,728,719,771,921,146,782,37,514,786,4,300,115,26,284,738,1,45,0,600,55,719,60890064740497d91d1e5d2aa10669c52cd4c378,f96f85cd5c9b91b0ef5b3370a880a8bb5b6683a6
2025-06-30T02:27:37.981000+00:00,138.0.7204.49,928,999,991,985,753,1000,943,987,1000,1000,1000,696,911,977,968,500,963,132,1000,140.0.2,998,971,147,840,768,736,991,4,1000,146,928,812,1000,1,45,500,861,806,1000,18.5 (20621.2.5.11.8),772,945,146,855,37,724,850,4,300,791,26,330,738,1,901,0,637,728,719,748,921,146,782,37,514,792,4,300,115,26,284,738,1,41,0,600,55,719,fee00f968c53b485d69e90089747758a73aee98d,f96f85cd5c9b91b0ef5b3370a880a8bb5b6683a6
2025-07-04T02:27:12.972000+00:00,138.0.7204.92,952,999,991,985,753,1000,943,987,1000,1000,1000,696,911,977,983,500,963,132,1000,140.0.2,975,971,147,840,768,736,991,4,1000,146,1000,808,1000,1,45,500,873,806,1000,18.5 (20621.2.5.11.8),796,945,146,869,37,724,843,4,300,791,26,330,738,1,905,0,637,728,719,771,921,146,782,37,514,786,4,300,115,26,284,738,1,45,0,600,55,719,976acafe2c09fa7106e2d6b39093a27970d25759,f96f85cd5c9b91b0ef5b3370a880a8bb5b6683a6
2025-07-05T02:17:33.348000+00:00,138.0.7204.92,952,999,991,985,744,1000,943,987,1000,1000,1000,696,911,977,983,500,963,55,1000,140.0.2,975,971,147,840,768,736,991,4,1000,146,1000,812,1000,1,45,500,873,806,1000,18.5 (20621.2.5.11.8),796,945,146,869,37,724,850,4,300,791,26,330,738,1,901,0,637,728,719,771,921,146,782,37,514,792,4,300,115,26,284,738,1,41,0,600,55,719,b281d07f3ead48995b9a2e94259d292e22cd5dd9,f96f85cd5c9b91b0ef5b3370a880a8bb5b6683a6
2025-07-10T02:24:54.343000+00:00,138.0.7204.94,928,999,991,985,744,1000,943,987,1000,1000,1000,696,911,977,968,500,963,132,1000,140.0.4,998,971,147,840,768,736,991,4,1000,146,1000,812,1000,1,45,500,873,806,1000,18.5 (20621.2.5.11.8),796,945,146,869,37,724,843,4,300,791,26,330,738,1,901,0,637,728,719,771,921,146,782,37,514,786,4,300,115,26,284,738,1,41,0,600,55,719,7aa05806aeba91d59bd2cdc486c6e61ae9083f75,f96f85cd5c9b91b0ef5b3370a880a8bb5b6683a6
2025-07-13T02:36:58.630000+00:00,138.0.7204.94,928,999,991,971,753,1000,943,987,1000,1000,1000,696,911,977,979,500,963,132,1000,140.0.4,998,971,147,840,768,736,991,4,1000,146,1000,812,1000,1,45,500,873,806,1000,18.5 (20621.2.5.11.8),772,945,146,913,37,724,843,4,300,791,26,330,738,1,905,0,637,728,719,748,921,146,797,37,514,786,4,300,115,26,284,738,1,45,0,600,55,719,aaee91a6d56517e8517b2a3bc6bd055c912c79a5,f96f85cd5c9b91b0ef5b3370a880a8bb5b6683a6
2025-07-14T02:32:26.491000+00:00,138.0.7204.94,928,999,991,971,753,1000,943,987,1000,1000,1000,696,911,977,979,500,963,132,1000,140.0.4,998,971,147,840,768,736,991,4,1000,146,1000,808,1000,1,45,500,873,806,1000,18.5 (20621.2.5.11.8),796,945,146,913,37,724,843,4,300,791,17,330,738,1,901,0,637,728,719,771,921,146,797,37,514,786,4,300,115,17,284,738,1,41,0,600,55,719,26273c0d795d83618f3b62b138188c5d2f507221,f96f85cd5c9b91b0ef5b3370a880a8bb5b6683a6
2025-07-15T02:31:21.916000+00:00,138.0.7204.94,928,999,991,971,753,1000,943,987,1000,1000,1000,696,911,977,975,500,963,132,1000,140.0.4,998,971,147,840,768,736,991,4,1000,146,1000,812,1000,1,45,500,873,806,1000,18.5 (20621.2.5.11.8),772,945,146,913,37,724,843,4,300,791,17,330,738,1,901,0,637,728,719,748,921,146,797,37,514,786,4,300,115,17,284,738,1,41,0,600,55,719,c20016619bc0e4b6afd3618c42b149afe01f6470,f96f85cd5c9b91b0ef5b3370a880a8bb5b6683a6
2025-07-20T02:39:44.680000+00:00,138.0.7204.157,928,999,991,971,753,1000,943,987,1000,1000,1000,696,911,977,983,500,963,132,1000,140.0.4,998,971,147,855,768,736,991,4,1000,146,1000,812,1000,1,45,500,873,806,1000,18.5 (20621.2.5.11.8),796,945,146,913,37,724,843,4,300,791,26,330,738,1,901,0,637,728,719,771,921,146,797,37,514,786,4,300,115,26,284,738,1,41,0,600,55,719,a6a515ed38b724a9649190f001af14203f1b664f,f96f85cd5c9b91b0ef5b3370a880a8bb5b6683a6
2025-07-21T02:41:01.751000+00:00,138.0.7204.157,928,999,991,971,753,1000,943,987,1000,1000,1000,696,911,977,987,500,963,132,1000,140.0.4,998,971,147,855,768,736,991,4,1000,146,1000,812,1000,1,45,500,873,806,1000,18.5 (20621.2.5.11.8),796,945,146,913,37,724,850,4,300,791,26,330,738,1,901,0,637,728,719,771,921,146,797,37,514,792,4,300,115,26,284,738,1,41,0,600,55,719,ca3b40b0dcd17406d6997dcb6285227af30a8378,f96f85cd5c9b91b0ef5b3370a880a8bb5b6683a6
2025-07-28T02:42:21.113000+00:00,138.0.7204.168,928,999,991,966,753,1000,943,990,1000,1000,1000,696,908,977,987,500,963,132,1000,141.0,999,971,147,855,803,736,1000,4,1000,119,1000,951,996,1,45,500,995,837,1000,18.5 (20621.2.5.11.8),766,945,146,913,37,724,850,4,300,817,26,330,741,1,905,0,637,728,713,742,921,146,792,37,514,792,4,300,119,26,284,741,1,45,0,613,55,713,0611406a6b5bf10d7a50f4ded532cba4e7ce2f29,f96f85cd5c9b91b0ef5b3370a880a8bb5b6683a6
2025-08-03T02:48:38.113000+00:00,138.0.7204.183,928,999,973,971,753,1000,943,982,1000,1000,1000,696,903,977,979,500,963,132,1000,141.0,999,971,147,855,803,736,1000,4,1000,119,1000,954,957,1,45,500,995,794,1000,18.5 (20621.2.5.11.8),796,945,146,913,37,724,850,4,300,817,26,330,750,1,905,0,637,716,713,771,921,146,797,37,514,792,4,300,119,26,284,745,1,45,0,613,55,713,09ca6b36a23bb8aa6bda85b899bbbb73aa36b9d3,f96f85cd5c9b91b0ef5b3370a880a8bb5b6683a6
2025-08-04T02:48:07.129000+00:00,138.0.7204.183,928,999,973,971,753,1000,943,982,1000,1000,1000,696,903,977,983,500,963,55,1000,141.0,999,971,147,855,811,736,1000,4,1000,119,1000,951,957,1,45,500,995,794,1000,18.5 (20621.2.5.11.8),796,945,146,913,37,724,843,4,300,817,26,330,750,1,905,0,637,716,719,771,921,146,797,37,514,786,4,300,119,26,284,745,1,45,0,613,55,719,2bd21f50f44678c1e477302b82dd6cd1dc8f7e4a,f96f85cd5c9b91b0ef5b3370a880a8bb5b6683a6
